PlotNo,MowFreq,MonthLabel,Taxon,cover,Seedling,Juvenile,FlowerBud,Flowering,Fruiting,PostFruiting
BC10,reduced_sown,March,Trifolium dubium,0.01,0,0,0,0,0,0
BC10,reduced_sown,March,Trifolium pratensis,7,0,0,0,0,0,0
BC10,reduced_sown,March,Verbascum,0.01,0,0,0,0,0,0
BC10,reduced_sown,March,Veronica arvensis,1,1,0,0,0,0,0
BC10,reduced_sown,March,Veronica sublobata,0.5,0,0,0,1,0,0
BC10,reduced_sown,March,Vicia hirsuta,0.1,0,0,0,0,0,0
BC10,reduced_sown,March,Vicia sativa,0.5,0,0,0,0,0,0
BC10,reduced_sown,March,Vicia villosa,0.01,0,0,0,0,0,0
BC10,reduced_sown,May,Achillea millefolium,20,0,0,0,1,0,0
BC10,reduced_sown,May,Agrostis capillaris,1,0,0,0,1,0,0
BC10,reduced_sown,May,Arctium tomentosum,0.1,0,0,0,0,0,0
BC10,reduced_sown,May,Arenaria serpyllifolia,0.01,0,0,0,1,1,0
BC10,reduced_sown,May,Arrhenatherum elatius,0.1,0,0,0,1,0,0
BC10,reduced_sown,May,Artemisia absinthium,0.1,0,0,0,0,0,0
BC10,reduced_sown,May,Artemisia vulgaris,4,0,0,0,0,0,0
BC10,reduced_sown,May,Berteroa incana,2,0,0,0,1,0,0
BC10,reduced_sown,May,Bromus sterilis,3,0,0,0,1,0,0
BC10,reduced_sown,May,Calamagrostis,0.1,0,0,0,0,0,0
BC10,reduced_sown,May,Carduus nutans,2,0,0,1,0,0,0
BC10,reduced_sown,May,Carex,0.1,0,0,0,1,0,0
BC10,reduced_sown,May,Carex caryophyllea,0.01,0,0,0,0,0,0
BC10,reduced_sown,May,Centaurea cyanus,0.001,0,0,0,1,0,0
BC10,reduced_sown,May,Centaurea jacea,15,0,0,0,0,0,0
BC10,reduced_sown,May,Centaurea stoebe,3,0,0,0,0,0,0
BC10,reduced_sown,May,Cerastium glomeratum,0.1,0,0,0,0,1,0
BC10,reduced_sown,May,Cerastium semidecandrum,0.1,0,0,0,0,1,0
BC10,reduced_sown,May,Crepis biennis,0.01,0,0,0,0,0,0
BC10,reduced_sown,May,Dactylis glomerata,0.5,0,0,0,1,1,0
BC10,reduced_sown,May,Daucus carota,0.5,0,0,0,0,0,0
BC10,reduced_sown,May,Echium vulgare,0.3,0,0,0,0,0,0
BC10,reduced_sown,May,Erigeron annuus,0.3,0,0,1,0,0,0
BC10,reduced_sown,May,Festuca arundinacea,2,0,0,0,1,1,0
BC10,reduced_sown,May,Festuca ovina,0.01,0,0,0,1,0,0
BC10,reduced_sown,May,Festuca rubra,2,0,0,0,1,1,0
BC10,reduced_sown,May,Fragaria,0.01,0,0,0,0,0,0
BC10,reduced_sown,May,Helianthus tuberosus,1,0,0,0,0,0,0
BC10,reduced_sown,May,Hypericum perforatum,0.1,0,0,0,0,0,0
BC10,reduced_sown,May,Leucanthemum vulgare,5,0,0,0,1,0,0
BC10,reduced_sown,May,Lolium perenne,0.2,0,0,0,1,0,0
BC10,reduced_sown,May,Malva,2,0,0,0,0,0,0
BC10,reduced_sown,May,Medicago lupulina,0.5,0,0,0,1,0,0
BC10,reduced_sown,May,Medicago sativa,17,0,0,0,1,0,0
BC10,reduced_sown,May,Melandrium album,0.1,0,0,0,0,0,0
BC10,reduced_sown,May,Myosotis ramosissima,0.001,0,0,0,0,1,0
BC10,reduced_sown,May,Oenothera biennis,0.1,0,0,0,0,0,0
BC10,reduced_sown,May,Plantago lanceolata,4,0,0,0,1,0,0
BC10,reduced_sown,May,Poa compressa,2,0,0,0,1,1,0
BC10,reduced_sown,May,Poa pratensis,0.5,0,0,0,1,1,0
BC10,reduced_sown,May,Potentilla argentea,1,0,0,0,1,0,0
BC10,reduced_sown,May,Potentilla verna,0.2,0,0,0,0,1,0
BC10,reduced_sown,May,Salvia pratensis,2,0,0,0,1,0,0
BC10,reduced_sown,May,Saponaria officinalis,0.3,0,0,0,0,0,0
BC10,reduced_sown,May,Securigera varia,3,0,0,0,1,0,0
BC10,reduced_sown,May,Sedum acre,0.5,0,0,0,0,0,0
BC10,reduced_sown,May,Silene coronaria,0.01,0,0,0,0,0,0
BC10,reduced_sown,May,Solidago canadensis,4,0,0,0,0,0,0
BC10,reduced_sown,May,Taraxacum,0.1,0,0,0,0,0,0
BC10,reduced_sown,May,Trifolium arvense,0.01,0,0,0,0,0,0
BC10,reduced_sown,May,Trifolium dubium,0.1,0,0,0,1,0,0
BC10,reduced_sown,May,Trifolium pratensis,8,0,0,0,1,0,0
BC10,reduced_sown,May,Veronica arvensis,0.1,0,0,0,1,1,0
BC10,reduced_sown,May,Vicia hirsuta,0.1,0,0,0,1,1,0
BC10,reduced_sown,May,Vicia sativa,1,0,0,0,0,1,0
BC10,reduced_sown,May,Vicia villosa,0.5,0,0,0,1,0,0
BC10,reduced_sown,September,Achillea millefolium,25,0,0,0,1,1,0
BC10,reduced_sown,September,Agrostis capillaris,1,0,0,0,0,1,0
BC10,reduced_sown,September,Arctium tomentosum,0.1,0,0,0,0,0,0
BC10,reduced_sown,September,Artemisia vulgaris,5,0,0,0,0,0,0
BC10,reduced_sown,September,Berteroa incana,2,0,0,0,1,1,0
BC10,reduced_sown,September,Bromus sterilis,0.01,1,0,0,0,0,0
BC10,reduced_sown,September,Calamagrostis,0.001,0,0,0,0,0,0
BC10,reduced_sown,September,Carduus nutans,3,0,0,0,1,1,0
BC10,reduced_sown,September,Carex,0.3,0,0,0,0,0,0
BC10,reduced_sown,September,Carex caryophyllea,0.1,0,0,0,0,0,0
BC10,reduced_sown,September,Carex hirta,0.1,0,0,0,0,0,0
BC10,reduced_sown,September,Centaurea jacea,8,0,0,0,1,1,0
BC10,reduced_sown,September,Centaurea stoebe,2,0,0,0,0,0,0
BC10,reduced_sown,September,Crepis biennis,0.1,0,0,0,0,0,0
BC10,reduced_sown,September,Crepis capillaris,0.01,0,0,0,1,0,0
BC10,reduced_sown,September,Dactylis glomerata,0.1,0,0,0,0,0,0
BC10,reduced_sown,September,Daucus carota,0.5,0,0,0,0,0,0
BC10,reduced_sown,September,Echium vulgare,3,0,0,0,0,0,0
BC10,reduced_sown,September,Erigeron annuus,0.1,0,0,0,1,0,0
BC10,reduced_sown,September,Festuca arundinacea,0.2,0,0,0,0,0,0
BC10,reduced_sown,September,Festuca ovina,0.1,0,0,0,0,0,0
BC10,reduced_sown,September,Festuca rubra,2,0,0,0,0,0,0
BC10,reduced_sown,September,Helianthus tuberosus,0.5,0,0,0,0,0,0
BC10,reduced_sown,September,Hypericum perforatum,0.5,0,0,0,0,0,0
BC10,reduced_sown,September,Leucanthemum vulgare,4,0,0,0,0,0,0
BC10,reduced_sown,September,Lolium perenne,0.1,0,0,0,0,0,0
BC10,reduced_sown,September,Malva,6,0,0,0,1,1,0
BC10,reduced_sown,September,Medicago lupulina,0.2,0,0,0,1,1,0
BC10,reduced_sown,September,Medicago sativa,13,0,0,0,1,1,0
BC10,reduced_sown,September,Melandrium album,0.1,0,0,0,0,1,0
BC10,reduced_sown,September,Melilotus albus,0.5,0,0,0,1,1,0
BC10,reduced_sown,September,Oenothera biennis,0.1,0,0,0,0,0,0
BC10,reduced_sown,September,Plantago lanceolata,7,0,0,0,0,1,0
BC10,reduced_sown,September,Poa compressa,0.2,0,0,0,0,1,0
BC10,reduced_sown,September,Polygonum aviculare,0.001,0,0,0,1,0,0
BC10,reduced_sown,September,Potentilla argentea,1,0,0,0,0,1,0
BC10,reduced_sown,September,Potentilla verna,1,0,0,0,0,1,0
BC10,reduced_sown,September,Salvia pratensis,5,0,0,0,0,0,0
BC10,reduced_sown,September,Saponaria officinalis,0.01,0,0,0,0,0,0
BC10,reduced_sown,September,Securigera varia,0.5,0,0,0,0,0,0
BC10,reduced_sown,September,Sedum acre,0.1,0,0,0,0,0,0
BC10,reduced_sown,September,Silene coronaria,0.01,0,0,0,0,0,0
BC10,reduced_sown,September,Solidago canadensis,3,0,0,0,0,0,0
BC10,reduced_sown,September,Trifolium pratensis,6,0,0,0,2,2,0
BC10,reduced_sown,September,Veronica arvensis,1e-4,1,0,0,0,0,0
BC10,reduced_sown,September,Vicia sativa,0.2,0,0,0,0,0,0
BC11,regular,July,Achillea millefolium,6,0,0,0,0,0,0
BC11,regular,July,Agrostis capillaris,0.1,0,0,0,0,0,0
BC11,regular,July,Arenaria serpyllifolia,1,0,0,0,1,0,0
BC11,regular,July,Bellis perennis,5,0,0,0,1,0,0
BC11,regular,July,Carex hirta,0.1,0,0,0,0,0,0
BC11,regular,July,Cerastium holosteoides,2,0,0,0,1,0,0
BC11,regular,July,Conyza canadensis,0.01,0,0,0,0,0,0
BC11,regular,July,Crepis capillaris,0.1,0,0,0,1,0,0
BC11,regular,July,Dactylis glomerata,2,0,0,0,0,0,0
BC11,regular,July,Festuca rubra,10,0,0,0,0,0,0
BC11,regular,July,Geranium molle,0.1,0,0,0,1,0,0
BC11,regular,July,Grass sp.,0.01,0,0,0,0,0,0
BC11,regular,July,Leontodon autumnalis,0.5,0,0,0,1,0,0
BC11,regular,July,Lolium perenne,45,0,0,0,0,1,0
BC11,regular,July,Plantago lanceolata,5,0,0,0,1,1,0
BC11,regular,July,Poa compressa,0.1,0,0,0,0,0,0
BC11,regular,July,Poa pratensis,0.1,0,0,0,0,0,0
BC11,regular,July,Rumex acetosa,0.5,0,0,0,0,0,0
BC11,regular,July,Taraxacum,0.3,0,0,0,0,0,0
BC11,regular,July,Trifolium dubium,0.3,0,0,0,1,0,0
BC11,regular,July,Trifolium pratensis,0.5,0,0,0,1,0,0
BC11,regular,July,Trifolium repens,30,0,0,0,1,0,0
BC11,regular,July,Veronica arvensis,0.01,1,0,0,0,0,0
BC11,regular,July,Veronica serpyllifolia,0.5,0,0,0,1,0,0
BC11,regular,March,Achillea millefolium,1,0,0,0,0,0,0
BC11,regular,March,Agrostis capillaris,3,0,0,0,0,0,0
BC11,regular,March,Bellis perennis,1,0,0,0,1,0,0
BC11,regular,March,Cerastium holosteoides,1,0,0,0,0,0,0
BC11,regular,March,Cerastium semidecandrum,0.01,1,0,0,0,0,0
BC11,regular,March,Crepis capillaris,0.001,0,0,0,0,0,0
BC11,regular,March,Dactylis glomerata,1,0,0,0,0,0,0
BC11,regular,March,Draba verna,0.001,0,0,0,1,0,0
BC11,regular,March,Festuca rubra,7,0,0,0,0,0,0
BC11,regular,March,Geranium molle,0.1,0,0,0,0,0,0
BC11,regular,March,Leontodon autumnalis,0.1,0,0,0,0,0,0
BC11,regular,March,Lolium perenne,25,0,0,0,0,0,0
BC11,regular,March,Plantago lanceolata,0.1,0,0,0,0,0,0
BC11,regular,March,Taraxacum,0.1,0,0,0,0,0,0
BC11,regular,March,Trifolium pratensis,0.1,0,0,0,0,0,0
BC11,regular,March,Trifolium repens,10,0,0,0,0,0,0
BC11,regular,March,Veronica arvensis,0.01,1,0,0,0,0,0
BC11,regular,March,Veronica serpyllifolia,2,0,0,0,0,0,0
BC11,regular,May,Achillea millefolium,4,0,0,0,0,0,0
BC11,regular,May,Agrostis capillaris,0.5,0,0,0,1,0,0
BC11,regular,May,Arenaria serpyllifolia,0.01,0,0,0,0,1,0
BC11,regular,May,Bellis perennis,5,0,0,0,1,0,0
BC11,regular,May,Carex hirta,0.1,0,0,0,1,0,0
BC11,regular,May,Cerastium holosteoides,3,0,0,0,1,0,0
BC11,regular,May,Cerastium semidecandrum,0.3,0,0,0,0,1,0
BC11,regular,May,Dactylis glomerata,0.3,0,0,0,1,1,0
BC11,regular,May,Festuca rubra,12,0,0,0,1,1,0
BC11,regular,May,Geranium molle,0.3,0,0,0,1,0,0
BC11,regular,May,Leontodon autumnalis,0.5,0,0,0,0,0,0
BC11,regular,May,Lolium perenne,30,0,0,0,1,0,0
BC11,regular,May,Plantago lanceolata,2,0,0,0,0,0,0
BC11,regular,May,Poa compressa,0.1,0,0,0,1,0,0
BC11,regular,May,Poa pratensis,0.1,0,0,0,1,1,0
BC11,regular,May,Rumex acetosa,0.1,0,0,0,0,0,0
BC11,regular,May,Taraxacum,0.2,0,0,0,0,0,0
BC11,regular,May,Trifolium dubium,0.5,0,0,0,1,0,0
BC11,regular,May,Trifolium pratensis,2,0,0,0,0,0,0
BC11,regular,May,Trifolium repens,35,0,0,0,1,0,0
BC11,regular,May,Veronica arvensis,0.1,0,0,0,1,1,0
BC11,regular,May,Veronica serpyllifolia,0.5,0,0,0,1,1,0
BC11,regular,September,Achillea millefolium,5,0,0,0,1,0,0
BC11,regular,September,Agrostis capillaris,0.5,0,0,0,0,0,0
BC11,regular,September,Arenaria serpyllifolia,0.1,1,0,0,0,0,0
BC11,regular,September,Bellis perennis,9,0,0,0,1,1,0
BC11,regular,September,Carex hirta,0.1,0,0,0,0,0,0
BC11,regular,September,Cerastium holosteoides,1,0,0,0,1,1,0
BC11,regular,September,Cerastium semidecandrum,0.5,1,0,0,0,0,0
BC11,regular,September,Conyza canadensis,0.01,0,0,0,0,0,0
BC11,regular,September,Crepis capillaris,0.01,0,0,0,0,0,0
BC11,regular,September,Dactylis glomerata,1,0,0,0,0,0,0
BC11,regular,September,Festuca rubra,10,0,0,0,0,0,0
BC11,regular,September,Geranium molle,0.4,0,0,0,0,0,0
BC11,regular,September,Grass sp.,0.5,0,0,0,0,0,0
BC11,regular,September,Leontodon autumnalis,1,0,0,0,0,0,0
BC11,regular,September,Lolium perenne,40,0,0,0,0,1,0
BC11,regular,September,Medicago lupulina,0.1,0,0,0,0,1,0
BC11,regular,September,Plantago lanceolata,4,0,0,0,0,0,0
BC11,regular,September,Poa pratensis,0.1,0,0,0,0,0,0
BC11,regular,September,Taraxacum,0.5,0,0,0,0,0,0
BC11,regular,September,Trifolium dubium,0.5,0,0,0,0,0,0
BC11,regular,September,Trifolium pratensis,1,0,0,0,1,1,0
BC11,regular,September,Trifolium repens,30,0,0,0,0,1,0
BC11,regular,September,Veronica arvensis,0.1,1,0,0,0,0,0
BC11,regular,September,Veronica serpyllifolia,2,0,0,0,1,1,0
BC12,reduced,July,Acer seedling,0.01,1,0,0,0,0,0
BC12,reduced,July,Achillea millefolium,0.1,0,0,0,0,0,0
BC12,reduced,July,Aegopodium podagraria,20,0,0,0,0,0,0
BC12,reduced,July,Agrostis capillaris,0.5,0,0,0,0,0,0
BC12,reduced,July,Carex muricata,0.01,0,0,0,0,0,0
BC12,reduced,July,Cerastium holosteoides,0.01,0,0,0,0,0,0
BC12,reduced,July,Dactylis glomerata,0.01,0,0,0,0,0,0
BC12,reduced,July,Daucus carota,0.6,0,0,1,0,0,0
BC12,reduced,July,Elymus repens,0.1,0,0,0,0,0,0
BC12,reduced,July,Festuca rubra,20,0,0,0,0,0,0
BC12,reduced,July,Galium album,5,0,0,0,1,0,0
BC12,reduced,July,Geum urbanum,0.001,0,0,0,0,0,0
BC12,reduced,July,Hypericum perforatum,0.5,0,0,0,0,0,0
BC12,reduced,July,Leucanthemum vulgare,0.8,0,0,0,0,0,0
BC12,reduced,July,Lolium perenne,0.5,0,0,0,0,0,0
BC12,reduced,July,Lotus corniculatus,0.1,0,0,0,1,0,0
BC12,reduced,July,Medicago lupulina,0.5,0,0,0,1,0,0
BC12,reduced,July,Plantago lanceolata,2,0,0,0,1,0,0
BC12,reduced,July,Poa compressa,0.1,0,0,0,0,0,0
BC12,reduced,July,Poa pratensis,0.5,0,0,0,0,0,0
BC12,reduced,July,Tanacetum vulgare,5,0,0,0,0,0,0
BC12,reduced,July,Taraxacum,10,0,0,0,0,0,0
BC12,reduced,July,Trifolium pratensis,10,0,0,0,1,0,0
BC12,reduced,July,Trifolium repens,10,0,0,0,1,0,0
BC12,reduced,July,Veronica chamaedrys,5,0,0,0,0,0,0
BC12,reduced,July,Vicia hirsuta,0.5,0,0,0,0,0,0
BC12,reduced,July,Vicia sativa,0.5,0,0,0,0,0,0
BC12,reduced,March,Acer seedling,0.1,1,0,0,0,0,0
BC12,reduced,March,Achillea millefolium,0.5,0,0,0,0,0,0
BC12,reduced,March,Aegopodium podagraria,0.5,0,0,0,0,0,0
BC12,reduced,March,Agrostis capillaris,10,0,0,0,0,0,0
BC12,reduced,March,Carex muricata,0.1,0,0,0,0,0,0
BC12,reduced,March,Cerastium holosteoides,1,0,0,0,0,0,0
BC12,reduced,March,Crocus,0.1,0,0,0,1,0,0
BC12,reduced,March,Dactylis glomerata,0.01,0,0,0,0,0,0
BC12,reduced,March,Daucus carota,1,0,0,0,0,0,0
BC12,reduced,March,Elymus repens,0.1,0,0,0,0,0,0
BC12,reduced,March,Festuca rubra,20,0,0,0,0,0,0
BC12,reduced,March,Ficaria verna,1,0,0,0,0,0,0
BC12,reduced,March,Geum urbanum,0.1,0,0,0,0,0,0
BC12,reduced,March,Holcus lanatus,0.1,0,0,0,0,0,0
BC12,reduced,March,Hypericum perforatum,0.1,0,0,0,0,0,0
BC12,reduced,March,Leucanthemum vulgare,1,0,0,0,0,0,0
BC12,reduced,March,Lolium perenne,0.1,0,0,0,0,0,0
BC12,reduced,March,Medicago lupulina,0.1,0,0,0,0,0,0
BC12,reduced,March,Plantago lanceolata,0.01,0,0,0,0,0,0
BC12,reduced,March,Poa pratensis,2,0,0,0,0,0,0
BC12,reduced,March,Tanacetum vulgare,1,0,0,0,0,0,0
BC12,reduced,March,Taraxacum,4,0,0,1,0,0,0
BC12,reduced,March,Trifolium pratensis,5,0,0,0,0,0,0
BC12,reduced,March,Trifolium repens,0.5,0,0,0,0,0,0
BC12,reduced,March,Veronica chamaedrys,5,0,0,0,0,0,0
BC12,reduced,March,Vicia sativa,1,0,0,0,0,0,0
BC12,reduced,March,Viola odorata,0.01,0,0,0,0,0,0
BC12,reduced,May,Acer seedling,2,1,0,0,0,0,0
BC12,reduced,May,Achillea millefolium,2,0,0,0,0,0,0
BC12,reduced,May,Aegopodium podagraria,18,0,0,0,0,0,0
BC12,reduced,May,Agrostis capillaris,5,0,0,0,1,0,0
BC12,reduced,May,Arenaria serpyllifolia,0.01,0,0,0,0,1,0
BC12,reduced,May,Carex muricata,0.1,0,0,0,1,0,0
BC12,reduced,May,Cerastium holosteoides,3,0,0,0,1,0,0
BC12,reduced,May,Dactylis glomerata,3,0,0,0,1,1,0
BC12,reduced,May,Daucus carota,3,0,0,0,0,0,0
BC12,reduced,May,Elymus repens,0.1,0,0,0,0,0,0
BC12,reduced,May,Erigeron annuus,0.1,0,0,0,0,0,0
BC12,reduced,May,Festuca rubra,30,0,0,0,1,1,0
BC12,reduced,May,Galium album,4,0,0,0,1,0,0
BC12,reduced,May,Geum urbanum,0.01,0,0,0,0,0,0
BC12,reduced,May,Hypericum perforatum,1,0,0,0,0,0,0
BC12,reduced,May,Leucanthemum vulgare,2,0,0,0,1,0,0
BC12,reduced,May,Lolium perenne,0.5,0,0,0,1,0,0
BC12,reduced,May,Lotus corniculatus,0.5,0,0,0,1,0,0
BC12,reduced,May,Medicago lupulina,0.5,0,0,0,1,0,0
BC12,reduced,May,Plantago lanceolata,3,0,0,0,0,0,0
BC12,reduced,May,Poa compressa,0.01,0,0,0,1,0,0
BC12,reduced,May,Poa pratensis,2,0,0,0,1,1,0
BC12,reduced,May,Quercus robur,0.001,0,1,0,0,0,0
BC12,reduced,May,Rosette sp.,0.001,0,0,0,0,0,0
BC12,reduced,May,Tanacetum vulgare,3,0,0,0,0,0,0
BC12,reduced,May,Taraxacum,5,0,0,0,0,1,0
BC12,reduced,May,Trifolium pratensis,25,0,0,0,1,0,0
BC12,reduced,May,Trifolium repens,0.5,0,0,0,1,0,0
BC12,reduced,May,Ulmus seedling,0.001,1,0,0,0,0,0
BC12,reduced,May,Veronica arvensis,0.01,0,0,0,0,1,0
BC12,reduced,May,Veronica chamaedrys,3,0,0,0,1,1,0
BC12,reduced,May,Veronica serpyllifolia,0.01,0,0,0,0,0,0
BC12,reduced,May,Vicia hirsuta,2,0,0,0,1,1,0
BC12,reduced,May,Vicia sativa,5,0,0,0,1,1,0
BC12,reduced,September,Achillea millefolium,0.001,0,0,0,0,0,0
BC12,reduced,September,Aegopodium podagraria,20,0,0,0,0,0,0
BC12,reduced,September,Agrostis capillaris,5,0,0,0,0,0,0
BC12,reduced,September,Carex muricata,0.5,0,0,0,0,0,0
BC12,reduced,September,Cerastium,0.01,1,0,0,0,0,0
BC12,reduced,September,Cerastium holosteoides,0.1,0,0,0,0,0,0
BC12,reduced,September,Dactylis glomerata,6,0,0,0,0,0,0
BC12,reduced,September,Daucus carota,3,0,0,0,1,0,0
BC12,reduced,September,Elymus repens,0.1,0,0,0,0,0,0
BC12,reduced,September,Erigeron annuus,0.1,0,0,0,0,0,0
BC12,reduced,September,Festuca rubra,30,0,0,0,0,0,0
BC12,reduced,September,Galium album,5,0,0,0,0,0,0
BC12,reduced,September,Geum urbanum,0.001,0,0,0,0,0,0
BC12,reduced,September,Hypericum perforatum,2,0,0,0,0,0,0
BC12,reduced,September,Leucanthemum vulgare,5,0,0,0,0,0,0
BC12,reduced,September,Lolium perenne,1,0,0,0,0,0,0
BC12,reduced,September,Lotus corniculatus,0.5,0,0,0,0,0,0
BC12,reduced,September,Medicago lupulina,0.01,0,0,0,0,0,0
BC12,reduced,September,Plantago lanceolata,2,0,0,0,0,0,0
BC12,reduced,September,Poa pratensis,1.5,0,0,0,0,0,0
BC12,reduced,September,Tanacetum vulgare,5,0,0,0,0,0,0
BC12,reduced,September,Taraxacum,10,0,0,0,0,0,0
BC12,reduced,September,Trifolium pratensis,15,0,0,0,1,1,0
BC12,reduced,September,Trifolium repens,5,0,0,0,1,1,0
BC12,reduced,September,Veronica arvensis,0.01,1,0,0,0,0,0
BC12,reduced,September,Veronica chamaedrys,6,0,0,0,0,0,0
BC12,reduced,September,Vicia hirsuta,2,0,0,0,0,0,0
BC12,reduced,September,Vicia sativa,4,0,0,0,0,0,0
BC13,regular,July,Achillea millefolium,0.3,0,0,0,0,0,0
BC13,regular,July,Agrostis capillaris,3,0,0,0,1,1,0
BC13,regular,July,Arenaria serpyllifolia,0.05,0,0,0,1,1,0
BC13,regular,July,Artemisia campestris,0.4,0,0,0,0,0,0
BC13,regular,July,Bellis perennis,0.7,0,0,0,0,0,0
BC13,regular,July,Berteroa incana,0.05,0,0,0,0,0,0
BC13,regular,July,Carex caryophyllea,2,0,0,0,0,0,0
BC13,regular,July,Festuca ovina,3,0,0,0,0,0,0
BC13,regular,July,Festuca rubra,6,0,0,0,0,0,0
BC13,regular,July,Herniaria glabra,0.01,0,0,0,0,0,0
BC13,regular,July,Hypochaeris radicata,6,0,0,1,0,0,0
BC13,regular,July,Lolium perenne,0.1,0,0,0,0,0,0
BC13,regular,July,Luzula campestris,9,0,0,0,0,0,0
BC13,regular,July,Ornithopus perpusillus,0.001,1,0,0,0,0,0
BC13,regular,July,Plantago lanceolata,3,0,0,0,1,1,0
BC13,regular,July,Poa pratensis,0.3,0,0,0,0,0,0
BC13,regular,July,Quercus robur,0.005,0,1,0,0,0,0
BC13,regular,July,Rumex acetosa,4,0,0,0,0,0,0
BC13,regular,July,Sedum acre,6,0,0,0,0,0,0
BC13,regular,July,Taraxacum,0.001,1,0,0,0,0,0
BC13,regular,July,Trifolium arvense,1,0,0,0,1,0,0
BC13,regular,July,Trifolium dubium,1,1,0,0,0,0,0
BC13,regular,July,Trifolium pratensis,3,0,0,0,0,0,0
BC13,regular,July,Trifolium repens,4,0,0,0,0,0,0
BC13,regular,July,Veronica arvensis,0.1,1,0,0,0,0,0
BC13,regular,July,Vicia hirsuta,0.001,0,0,0,0,0,0
BC13,regular,July,Vicia lathyroides,0.8,0,0,0,0,0,0
BC13,regular,July,Vicia sativa,0.5,0,0,0,0,0,0
BC13,regular,March,Achillea millefolium,0.1,0,0,0,0,0,0
BC13,regular,March,Agrostis capillaris,3,0,0,0,0,0,0
BC13,regular,March,Arabidopsis thaliana,0.001,0,0,0,0,0,0
BC13,regular,March,Arenaria serpyllifolia,0.01,0,0,0,0,0,0
BC13,regular,March,Artemisia campestris,0.1,0,0,0,0,0,0
BC13,regular,March,Bellis perennis,1,0,0,0,1,0,0
BC13,regular,March,Berteroa incana,0.01,0,0,0,0,0,0
BC13,regular,March,Cardamine hirsuta,0.001,0,0,0,1,0,0
BC13,regular,March,Carex caryophyllea,0.01,0,0,0,0,0,0
BC13,regular,March,Cerastium semidecandrum,0.1,0,0,0,1,0,0
BC13,regular,March,Daucus carota,0.1,0,0,0,0,0,0
BC13,regular,March,Draba verna,0.01,0,0,0,1,0,0
BC13,regular,March,Festuca ovina,0.1,0,0,0,0,0,0
BC13,regular,March,Festuca rubra,5,0,0,0,0,0,0
BC13,regular,March,Hypochaeris radicata,1,0,0,0,0,0,0
BC13,regular,March,Lolium perenne,0.1,0,0,0,0,0,0
BC13,regular,March,Luzula campestris,5,0,0,0,1,0,0
BC13,regular,March,Myosotis ramosissima,0.1,0,0,0,0,0,0
BC13,regular,March,Ornithopus perpusillus,0.1,0,0,0,0,0,0
BC13,regular,March,Plantago lanceolata,0.01,0,0,0,0,0,0
BC13,regular,March,Poa pratensis,0.1,0,0,0,0,0,0
BC13,regular,March,Prunus seedling,0.001,1,0,0,0,0,0
BC13,regular,March,Rumex acetosa,1,0,0,0,0,0,0
BC13,regular,March,Sedum acre,3,0,0,0,0,0,0
BC13,regular,March,Stellaria media,0.5,0,0,0,1,0,0
BC13,regular,March,Taraxacum,0.1,0,0,0,0,0,0
BC13,regular,March,Trifolium dubium,2,0,0,0,0,0,0
BC13,regular,March,Trifolium pratensis,3,0,0,0,0,0,0
BC13,regular,March,Trifolium repens,10,0,0,0,0,0,0
BC13,regular,March,Veronica arvensis,0.1,1,0,0,0,0,0
BC13,regular,March,Veronica sublobata,0.01,0,0,0,1,0,0
BC13,regular,March,Vicia lathyroides,5,0,0,0,1,0,0
BC13,regular,May,Acer seedling,0.001,1,0,0,0,0,0
BC13,regular,May,Achillea millefolium,1,0,0,0,0,0,0
BC13,regular,May,Agrostis capillaris,15,0,0,0,1,0,0
BC13,regular,May,Arenaria serpyllifolia,0.1,0,0,0,1,1,0
BC13,regular,May,Artemisia campestris,0.5,0,0,0,0,0,0
BC13,regular,May,Bellis perennis,1,0,0,0,0,0,0
BC13,regular,May,Berteroa incana,0.01,0,0,0,0,0,0
BC13,regular,May,Carex caryophyllea,0.01,0,0,0,0,0,0
BC13,regular,May,Cerastium semidecandrum,0.5,0,0,0,0,1,0
BC13,regular,May,Daucus carota,0.3,0,0,0,0,0,0
BC13,regular,May,Festuca ovina,0.5,0,0,0,1,1,0
BC13,regular,May,Festuca rubra,8,0,0,0,1,1,0
BC13,regular,May,Hypochaeris radicata,5,0,0,1,0,0,0
BC13,regular,May,Lolium perenne,0.3,0,0,0,0,0,0
BC13,regular,May,Luzula campestris,15,0,0,0,0,1,0
BC13,regular,May,Myosotis ramosissima,0.5,0,0,0,0,0,0
BC13,regular,May,Ornithopus perpusillus,1,0,0,0,1,1,0
BC13,regular,May,Plantago lanceolata,2,0,0,0,1,0,0
BC13,regular,May,Poa pratensis,0.7,0,0,0,1,1,0
BC13,regular,May,Prunus seedling,0.001,1,0,0,0,0,0
BC13,regular,May,Rumex acetosa,4,0,0,0,0,0,0
BC13,regular,May,Sedum acre,11,0,0,1,0,0,0
BC13,regular,May,Trifolium arvense,0.5,0,0,0,0,0,0
BC13,regular,May,Trifolium campestre,6,0,0,0,1,0,0
BC13,regular,May,Trifolium dubium,8,0,0,0,1,0,0
BC13,regular,May,Trifolium pratensis,10,0,0,0,1,0,0
BC13,regular,May,Trifolium repens,15,0,0,0,1,0,0
BC13,regular,May,Veronica arvensis,0.1,0,0,0,1,1,0
BC13,regular,May,Vicia hirsuta,0.5,0,0,0,1,1,0
BC13,regular,May,Vicia lathyroides,2,0,0,0,0,1,0
