PlotNo,MowFreq,MonthLabel,Subplot,Taxon,cover,Seedling,Juvenile,FlowerBud,Flowering,Fruiting,PostFruiting
BC07,reduced,May,S,Echium vulgare,0.5,0,0,0,0,0,0
BC07,reduced,May,S,Erigeron annuus,0.7,0,0,0,0,0,0
BC07,reduced,May,S,Festuca rubra,10,0,0,0,1,1,0
BC07,reduced,May,S,Herniaria glabra,2,0,0,0,1,0,0
BC07,reduced,May,S,Myosotis ramosissima,0.2,0,0,0,0,1,0
BC07,reduced,May,S,Oenothera,3,0,0,0,0,0,0
BC07,reduced,May,S,Plantago lanceolata,0.5,0,0,0,0,0,0
BC07,reduced,May,S,Potentilla argentea,5,0,0,1,0,0,0
BC07,reduced,May,S,Rumex acetosa,1,0,0,0,0,0,0
BC07,reduced,May,S,Sedum album,7,0,0,0,0,0,0
BC07,reduced,May,S,Tragopogon,0.2,0,0,0,0,0,0
BC07,reduced,May,S,Trifolium arvense,15,0,0,0,0,0,0
BC07,reduced,May,S,Trifolium dubium,1,0,0,0,1,0,0
BC07,reduced,May,S,Veronica arvensis,0.001,0,0,0,0,1,0
BC07,reduced,May,S,Vicia lathyroides,5,0,0,0,0,1,0
BC07,reduced,September,N,Arenaria serpyllifolia,7,0,0,0,0,0,0
BC07,reduced,September,N,Artemisia campestris,10,0,0,0,1,1,0
BC07,reduced,September,N,Berteroa incana,20,0,0,0,1,1,0
BC07,reduced,September,N,Bromus mollis,0.3,0,0,0,0,1,0
BC07,reduced,September,N,Cerastium,3,1,0,0,0,0,0
BC07,reduced,September,N,Crepis capillaris,0.5,0,0,0,1,1,0
BC07,reduced,September,N,Digitaria,3,0,0,0,1,1,0
BC07,reduced,September,N,Echium vulgare,5,0,0,0,1,1,0
BC07,reduced,September,N,Erodium cicutarium,2,0,0,0,1,1,0
BC07,reduced,September,N,Festuca rubra,17,0,0,0,0,0,0
BC07,reduced,September,N,Lamium purpureum,2,1,0,0,0,0,0
BC07,reduced,September,N,Medicago minima,1,0,0,0,1,1,0
BC07,reduced,September,N,Medicago sativa,3,0,0,0,1,1,0
BC07,reduced,September,N,Plantago lanceolata,25,0,0,0,1,1,0
BC07,reduced,September,N,Potentilla argentea,2,0,0,0,1,1,0
BC07,reduced,September,N,Sedum acre,5,0,0,0,0,1,0
BC07,reduced,September,N,Senecio vulgaris,0.01,1,0,0,0,0,0
BC07,reduced,September,N,Setaria,2,0,0,0,1,1,0
BC07,reduced,September,N,Stellaria media,1,1,0,0,0,0,0
BC07,reduced,September,N,Trifolium arvense,0.5,0,0,0,0,1,0
BC07,reduced,September,N,Trifolium dubium,2,1,0,0,0,0,0
BC07,reduced,September,N,Veronica arvensis,1,1,0,0,0,0,0
BC07,reduced,September,N,Vicia lathyroides,1,0,0,0,0,0,0
BC07,reduced,September,N,Vicia sativa,0.01,0,0,0,0,0,0
BC07,reduced,September,S,Achillea millefolium,2,0,0,0,0,0,0
BC07,reduced,September,S,Arenaria serpyllifolia,5,0,0,0,0,0,0
BC07,reduced,September,S,Artemisia campestris,8,0,0,0,1,1,0
BC07,reduced,September,S,Berteroa incana,0.5,0,0,0,1,1,0
BC07,reduced,September,S,Cerastium,0.1,1,0,0,0,0,0
BC07,reduced,September,S,Conyza canadensis,10,0,0,0,0,1,0
BC07,reduced,September,S,Crepis capillaris,1,0,0,0,1,1,0
BC07,reduced,September,S,Digitaria,0.2,0,0,0,1,1,0
BC07,reduced,September,S,Echium vulgare,4,0,0,0,1,1,0
BC07,reduced,September,S,Festuca rubra,7,0,0,0,0,0,0
BC07,reduced,September,S,Hypericum perforatum,0.1,0,0,0,0,0,0
BC07,reduced,September,S,Lamium purpureum,0.1,1,0,0,0,0,0
BC07,reduced,September,S,Oenothera,9,0,0,0,0,1,0
BC07,reduced,September,S,Plantago lanceolata,8,0,0,0,1,1,0
BC07,reduced,September,S,Potentilla argentea,5,0,0,0,1,1,0
BC07,reduced,September,S,Rumex acetosa,2,0,0,0,1,1,0
BC07,reduced,September,S,Sedum album,15,0,0,0,1,0,0
BC07,reduced,September,S,Setaria,0.1,0,0,0,1,1,0
BC07,reduced,September,S,Stellaria media,0.1,1,0,0,0,0,0
BC07,reduced,September,S,Taraxacum,2,0,0,0,0,0,0
BC07,reduced,September,S,Tragopogon,2,0,0,0,0,0,0
BC07,reduced,September,S,Trifolium arvense,1,0,0,0,0,1,0
BC07,reduced,September,S,Trifolium dubium,0.1,1,0,0,0,0,0
BC07,reduced,September,S,Veronica arvensis,0.1,1,0,0,0,0,0
BC07,reduced,September,S,Vicia lathyroides,0.3,0,0,0,0,0,0
BC07,reduced,September,S,Vicia sativa,0.1,0,0,0,0,0,0
BC08,regular,July,NW,Digitaria,0.02,0,0,0,0,0,0
BC08,regular,July,NW,Erodium cicutarium,2,0,0,0,0,0,0
BC08,regular,July,NW,Lolium perenne,30,0,0,0,0,0,0
BC08,regular,July,NW,Medicago lupulina,3,0,0,0,1,1,0
BC08,regular,July,NW,Plantago lanceolata,35,0,0,0,1,1,0
BC08,regular,July,NW,Poa annua,7,0,0,0,0,0,0
BC08,regular,July,NW,Taraxacum,0.01,0,0,0,0,0,0
BC08,regular,July,NW,Trifolium dubium,3,1,0,0,0,0,0
BC08,regular,July,NW,Trifolium pratensis,3,0,0,0,0,0,0
BC08,regular,July,SE,Arenaria serpyllifolia,0.01,1,0,0,0,0,0
BC08,regular,July,SE,Digitaria,0.05,0,0,0,0,0,0
BC08,regular,July,SE,Lolium perenne,20,0,0,0,0,0,0
BC08,regular,July,SE,Medicago lupulina,3,0,0,0,1,1,0
BC08,regular,July,SE,Plantago lanceolata,40,0,0,0,1,1,0
BC08,regular,July,SE,Poa annua,8,0,0,0,0,0,0
BC08,regular,July,SE,Taraxacum,0.05,0,0,0,0,0,0
BC08,regular,July,SE,Trifolium dubium,3,1,0,0,0,0,0
BC08,regular,March,NW,Cerastium glutinosum,0.01,0,0,0,0,0,0
BC08,regular,March,NW,Draba verna,0.5,0,0,0,1,0,0
BC08,regular,March,NW,Erodium cicutarium,0.5,0,0,0,0,0,0
BC08,regular,March,NW,Plantago lanceolata,15,0,0,0,0,0,0
BC08,regular,March,NW,Poa annua,35,0,0,0,1,0,0
BC08,regular,March,NW,Thlaspi perfoliatum,0.5,0,0,0,1,0,0
BC08,regular,March,NW,Trifolium dubium,0.5,0,0,0,0,0,0
BC08,regular,March,NW,Trifolium pratensis,5,0,0,0,0,0,0
BC08,regular,March,NW,Trifolium repens,1,0,0,0,0,0,0
BC08,regular,March,NW,Veronica arvensis,0.01,0,0,0,0,0,0
BC08,regular,March,SE,Arenaria serpyllifolia,0.01,0,0,0,0,0,0
BC08,regular,March,SE,Cerastium glomeratum,0.5,0,0,0,1,0,0
BC08,regular,March,SE,Draba verna,0.01,0,0,0,1,0,0
BC08,regular,March,SE,Erodium cicutarium,0.1,0,0,0,0,0,0
BC08,regular,March,SE,Plantago lanceolata,10,0,0,0,0,0,0
BC08,regular,March,SE,Poa annua,50,0,0,0,1,0,0
BC08,regular,March,SE,Stellaria media,0.01,0,0,0,1,0,0
BC08,regular,March,SE,Thlaspi perfoliatum,0.01,0,0,0,1,0,0
BC08,regular,March,SE,Trifolium dubium,0.3,0,0,0,0,0,0
BC08,regular,March,SE,Trifolium pratensis,0.5,0,0,0,0,0,0
BC08,regular,March,SE,Trifolium repens,5,0,0,0,0,0,0
BC08,regular,March,SE,Veronica arvensis,0.1,0,0,0,0,0,0
BC08,regular,March,SE,Vicia sativa,0.1,0,0,0,0,0,0
BC08,regular,May,NW,Cerastium glutinosum,0.2,0,0,0,0,1,0
BC08,regular,May,NW,Lolium perenne,25,0,0,0,1,0,0
BC08,regular,May,NW,Medicago lupulina,3,0,0,0,1,0,0
BC08,regular,May,NW,Plantago lanceolata,40,0,0,0,1,0,0
BC08,regular,May,NW,Poa annua,1,0,0,0,1,1,0
BC08,regular,May,NW,Trifolium dubium,1,0,0,0,1,0,0
BC08,regular,May,NW,Trifolium pratensis,2,0,0,0,1,0,0
BC08,regular,May,NW,Trifolium repens,0.5,0,0,0,1,0,0
BC08,regular,May,NW,Veronica arvensis,0.2,0,0,0,0,1,0
BC08,regular,May,SE,Arenaria serpyllifolia,0.1,0,0,0,0,1,0
BC08,regular,May,SE,Cerastium glomeratum,0.1,0,0,0,0,1,0
BC08,regular,May,SE,Cerastium semidecandrum,0.5,0,0,0,0,1,0
BC08,regular,May,SE,Lolium perenne,30,0,0,0,1,0,0
BC08,regular,May,SE,Medicago lupulina,10,0,0,0,1,0,0
BC08,regular,May,SE,Plantago lanceolata,25,0,0,0,1,0,0
BC08,regular,May,SE,Poa annua,5,0,0,0,1,1,0
BC08,regular,May,SE,Trifolium dubium,5,0,0,0,1,0,0
BC08,regular,May,SE,Trifolium pratensis,0.5,0,0,0,1,0,0
BC08,regular,May,SE,Trifolium repens,3,0,0,0,1,0,0
BC08,regular,September,NW,Agrostis capillaris,0.5,0,0,0,0,0,0
BC08,regular,September,NW,Arabidopsis thaliana,0.1,0,0,0,0,0,0
BC08,regular,September,NW,Arenaria serpyllifolia,0.01,0,0,0,0,0,0
BC08,regular,September,NW,Digitaria,0.5,0,0,0,0,1,0
BC08,regular,September,NW,Eragrostis minor,0.1,0,0,0,0,1,0
BC08,regular,September,NW,Erodium cicutarium,1,0,0,0,0,0,0
BC08,regular,September,NW,Lolium perenne,30,0,0,0,0,0,0
BC08,regular,September,NW,Medicago lupulina,4,0,0,0,1,1,0
BC08,regular,September,NW,Plantago lanceolata,40,0,0,0,0,1,0
BC08,regular,September,NW,Poa annua,5,0,0,0,0,0,0
BC08,regular,September,NW,Trifolium dubium,1,0,0,0,0,0,0
BC08,regular,September,NW,Trifolium pratensis,2,0,0,0,1,1,0
BC08,regular,September,NW,Trifolium repens,1,0,0,0,0,0,0
BC08,regular,September,SE,Arabidopsis thaliana,0.01,0,0,0,0,0,0
BC08,regular,September,SE,Digitaria,0.2,0,0,0,0,1,0
BC08,regular,September,SE,Erodium cicutarium,3,0,0,0,0,0,0
BC08,regular,September,SE,Lolium perenne,22,0,0,0,0,0,0
BC08,regular,September,SE,Medicago lupulina,12,0,0,0,1,1,0
BC08,regular,September,SE,Plantago lanceolata,50,0,0,0,0,1,0
BC08,regular,September,SE,Poa annua,5,0,0,0,0,0,0
BC08,regular,September,SE,Trifolium dubium,4,0,0,0,0,0,0
BC09,reduced,July,NW,Achillea millefolium,10,0,0,0,1,0,0
BC09,reduced,July,NW,Agrostis capillaris,3,0,0,0,1,1,0
BC09,reduced,July,NW,Bellis perennis,2,0,0,0,1,0,0
BC09,reduced,July,NW,Bromus mollis,0,0,0,0,0,1,0
BC09,reduced,July,NW,Carex muricata,10,0,0,0,0,0,0
BC09,reduced,July,NW,Cerastium holosteoides,2,0,0,0,1,1,0
BC09,reduced,July,NW,Elymus repens,2,0,0,0,0,0,0
BC09,reduced,July,NW,Equisetum arvense,0.5,0,0,0,0,0,0
BC09,reduced,July,NW,Festuca arundinacea,0.5,0,0,0,0,0,0
BC09,reduced,July,NW,Festuca rubra,15,0,0,0,0,0,0
BC09,reduced,July,NW,Geranium molle,0.4,0,0,0,1,0,0
BC09,reduced,July,NW,Hypochaeris radicata,0.01,0,0,0,1,0,0
BC09,reduced,July,NW,Lolium perenne,2,0,0,0,0,0,0
BC09,reduced,July,NW,Luzula campestris,4,0,0,0,0,0,0
BC09,reduced,July,NW,Medicago sativa,20,0,0,0,1,1,0
BC09,reduced,July,NW,Plantago lanceolata,3,0,0,0,1,1,0
BC09,reduced,July,NW,Poa pratensis,2,0,0,0,1,0,0
BC09,reduced,July,NW,Rumex acetosa,15,0,0,0,1,1,0
BC09,reduced,July,NW,Taraxacum,0.2,0,0,0,0,0,0
BC09,reduced,July,NW,Trifolium dubium,1,0,0,0,1,1,0
BC09,reduced,July,NW,Trifolium pratensis,5,0,0,0,1,1,0
BC09,reduced,July,NW,Trifolium repens,7,0,0,0,1,1,0
BC09,reduced,July,SE,Acer seedling,0.01,1,0,0,0,0,0
BC09,reduced,July,SE,Achillea millefolium,0.2,0,0,0,1,0,0
BC09,reduced,July,SE,Agrostis capillaris,10,0,0,0,1,1,0
BC09,reduced,July,SE,Cerastium holosteoides,2,0,0,0,1,1,0
BC09,reduced,July,SE,Dactylis glomerata,0.5,0,0,0,0,0,0
BC09,reduced,July,SE,Daucus carota,1,0,0,0,1,0,0
BC09,reduced,July,SE,Festuca rubra,25,0,0,0,0,0,0
BC09,reduced,July,SE,Hypochaeris radicata,4,0,0,0,1,0,0
BC09,reduced,July,SE,Lolium perenne,5,0,0,0,0,0,0
BC09,reduced,July,SE,Plantago lanceolata,10,0,0,0,1,1,0
BC09,reduced,July,SE,Poa pratensis,1,0,0,0,1,0,0
BC09,reduced,July,SE,Taraxacum,7,0,0,0,0,0,0
BC09,reduced,July,SE,Trifolium pratensis,12,0,0,0,1,1,0
BC09,reduced,July,SE,Trifolium repens,7,0,0,0,1,1,0
BC09,reduced,March,NW,Acer seedling,0.01,1,0,0,0,0,0
BC09,reduced,March,NW,Achillea millefolium,0.2,0,0,0,0,0,0
BC09,reduced,March,NW,Agrostis capillaris,0.2,0,0,0,0,0,0
BC09,reduced,March,NW,Bellis perennis,0.2,0,0,0,0,0,0
BC09,reduced,March,NW,Bromus sterilis,0.3,0,0,0,0,0,0
BC09,reduced,March,NW,Carex muricata,1,0,0,0,0,0,0
BC09,reduced,March,NW,Cerastium holosteoides,1,0,0,0,0,0,0
BC09,reduced,March,NW,Elymus repens,1,0,0,0,0,0,0
BC09,reduced,March,NW,Festuca rubra,5,0,0,0,0,0,0
BC09,reduced,March,NW,Geranium molle,0.5,0,0,0,0,0,0
BC09,reduced,March,NW,Luzula campestris,1,0,0,0,1,0,0
BC09,reduced,March,NW,Plantago lanceolata,0.2,0,0,0,0,0,0
BC09,reduced,March,NW,Poa pratensis,0.5,0,0,0,0,0,0
BC09,reduced,March,NW,Rumex acetosa,0.5,0,0,0,0,0,0
BC09,reduced,March,NW,Taraxacum,0.1,0,0,0,0,0,0
BC09,reduced,March,NW,Trifolium dubium,0.01,0,0,0,0,0,0
BC09,reduced,March,NW,Trifolium pratensis,5,0,0,0,0,0,0
BC09,reduced,March,NW,Trifolium repens,0.1,0,0,0,0,0,0
BC09,reduced,March,NW,Vicia sativa,0.01,0,0,0,0,0,0
BC09,reduced,March,SE,Acer seedling,0.01,1,0,0,0,0,0
BC09,reduced,March,SE,Achillea millefolium,0.01,0,0,0,0,0,0
BC09,reduced,March,SE,Agrostis capillaris,1,0,0,0,0,0,0
BC09,reduced,March,SE,Cerastium holosteoides,0.01,0,0,0,0,0,0
BC09,reduced,March,SE,Daucus carota,0.01,0,0,0,0,0,0
BC09,reduced,March,SE,Festuca rubra,3,0,0,0,0,0,0
BC09,reduced,March,SE,Hypochaeris radicata,0.5,0,0,0,0,0,0
BC09,reduced,March,SE,Plantago lanceolata,1,0,0,0,0,0,0
BC09,reduced,March,SE,Poa pratensis,2,0,0,0,0,0,0
BC09,reduced,March,SE,Taraxacum,2,0,0,0,0,0,0
BC09,reduced,March,SE,Trifolium pratensis,2,0,0,0,0,0,0
BC09,reduced,March,SE,Trifolium repens,0.5,0,0,0,0,0,0
BC09,reduced,March,SE,Vicia sativa,0.1,0,0,0,0,0,0
BC09,reduced,May,NW,Acer seedling,0.3,0,0,0,0,0,0
BC09,reduced,May,NW,Achillea millefolium,1,0,0,0,0,0,0
BC09,reduced,May,NW,Agrostis capillaris,0.1,0,0,0,1,0,0
BC09,reduced,May,NW,Bellis perennis,1,0,0,0,1,0,0
BC09,reduced,May,NW,Bromus mollis,0.1,0,0,0,0,0,0
BC09,reduced,May,NW,Bromus sterilis,1,0,0,0,1,0,0
BC09,reduced,May,NW,Carex muricata,5,0,0,0,0,0,0
BC09,reduced,May,NW,Cerastium holosteoides,2,0,0,0,1,0,0
BC09,reduced,May,NW,Elymus repens,1,0,0,0,0,0,0
BC09,reduced,May,NW,Equisetum arvense,0.7,0,0,0,0,0,0
BC09,reduced,May,NW,Festuca rubra,3,0,0,0,1,0,0
BC09,reduced,May,NW,Geranium molle,0.5,0,0,0,1,0,0
BC09,reduced,May,NW,Lolium perenne,0.1,0,0,0,0,0,0
BC09,reduced,May,NW,Luzula campestris,1,0,0,0,1,0,0
BC09,reduced,May,NW,Medicago sativa,20,0,0,0,1,0,0
BC09,reduced,May,NW,Plantago lanceolata,3,0,0,0,0,0,0
BC09,reduced,May,NW,Poa pratensis,0.2,0,0,0,0,0,0
BC09,reduced,May,NW,Rumex acetosa,5,0,0,0,0,0,0
BC09,reduced,May,NW,Trifolium dubium,0.2,0,0,0,0,0,0
BC09,reduced,May,NW,Trifolium pratensis,3,0,0,0,0,0,0
BC09,reduced,May,NW,Trifolium repens,0.2,0,0,0,1,0,0
BC09,reduced,May,NW,Vicia sativa,1,0,0,0,1,1,0
BC09,reduced,May,SE,Acer seedling,0.5,0,0,0,0,0,0
BC09,reduced,May,SE,Agrostis capillaris,10,0,0,0,1,0,0
BC09,reduced,May,SE,Cerastium holosteoides,1,0,0,0,1,0,0
BC09,reduced,May,SE,Dactylis glomerata,0.5,0,0,0,0,0,0
BC09,reduced,May,SE,Daucus carota,1,0,0,0,0,0,0
BC09,reduced,May,SE,Festuca rubra,15,0,0,0,1,0,0
BC09,reduced,May,SE,Hypochaeris radicata,5,0,0,0,0,0,0
BC09,reduced,May,SE,Plantago lanceolata,10,0,0,0,0,0,0
BC09,reduced,May,SE,Poa pratensis,0.5,0,0,0,0,0,0
BC09,reduced,May,SE,Taraxacum,10,0,0,0,0,1,0
BC09,reduced,May,SE,Trifolium pratensis,12,0,0,0,0,0,0
BC09,reduced,May,SE,Trifolium repens,7,0,0,0,1,0,0
BC09,reduced,May,SE,Vicia sativa,3,0,0,0,1,1,0
BC09,reduced,September,NW,Acer seedling,0.1,0,0,0,0,0,0
BC09,reduced,September,NW,Achillea millefolium,10,0,0,0,1,1,0
BC09,reduced,September,NW,Agrostis capillaris,3,0,0,0,0,1,0
BC09,reduced,September,NW,Bellis perennis,2,0,0,0,0,0,0
BC09,reduced,September,NW,Bromus mollis,0.01,1,0,0,0,0,0
BC09,reduced,September,NW,Carex muricata,8,0,0,0,0,1,0
BC09,reduced,September,NW,Cerastium holosteoides,2,0,0,0,1,1,0
BC09,reduced,September,NW,Crepis capillaris,0.01,0,0,0,1,1,0
BC09,reduced,September,NW,Daucus carota,0.01,0,0,0,0,1,0
BC09,reduced,September,NW,Elymus repens,0.5,0,0,0,0,1,0
BC09,reduced,September,NW,Equisetum arvense,1,0,0,0,0,0,0
BC09,reduced,September,NW,Festuca arundinacea,2,0,0,0,0,0,0
BC09,reduced,September,NW,Festuca rubra,15,0,0,0,0,1,0
BC09,reduced,September,NW,Geranium molle,0.5,0,0,0,0,0,0
BC09,reduced,September,NW,Lolium perenne,1,0,0,0,1,1,0
BC09,reduced,September,NW,Luzula campestris,3,0,0,0,0,0,0
BC09,reduced,September,NW,Medicago sativa,20,0,0,0,1,1,0
BC09,reduced,September,NW,Plantago lanceolata,3,0,0,0,0,1,0
BC09,reduced,September,NW,Poa pratensis,1,0,0,0,0,0,0
BC09,reduced,September,NW,Rumex acetosa,13,0,0,0,0,1,0
BC09,reduced,September,NW,Taraxacum,0.1,0,0,0,0,0,0
BC09,reduced,September,NW,Trifolium dubium,0.1,0,0,0,0,0,0
BC09,reduced,September,NW,Trifolium pratensis,6,0,0,0,1,1,0
BC09,reduced,September,NW,Trifolium repens,1,0,0,0,0,0,0
BC09,reduced,September,NW,Vicia sativa,0.1,0,0,0,0,0,0
BC09,reduced,September,SE,Achillea millefolium,0.1,0,0,0,1,1,0
BC09,reduced,September,SE,Agrostis capillaris,15,0,0,0,0,1,0
BC09,reduced,September,SE,Cerastium holosteoides,2,0,0,0,1,1,0
BC09,reduced,September,SE,Dactylis glomerata,1,0,0,0,0,0,0
BC09,reduced,September,SE,Daucus carota,0.5,0,0,0,0,1,0
BC09,reduced,September,SE,Festuca rubra,25,0,0,0,0,1,0
BC09,reduced,September,SE,Hypochaeris radicata,2,0,0,0,0,1,0
BC09,reduced,September,SE,Lolium perenne,2,0,0,0,1,1,0
BC09,reduced,September,SE,Plantago lanceolata,8,0,0,0,0,1,0
BC09,reduced,September,SE,Poa pratensis,2,0,0,0,0,0,0
BC09,reduced,September,SE,Taraxacum,8,0,0,0,0,0,0
BC09,reduced,September,SE,Trifolium pratensis,15,0,0,0,1,1,0
BC09,reduced,September,SE,Trifolium repens,3,0,0,0,0,0,0
BC09,reduced,September,SE,Vicia sativa,0.2,0,0,0,0,0,0
BC10,reduced_sown,July,NW,Achillea millefolium,20,0,0,0,1,0,0
BC10,reduced_sown,July,NW,Agrostis capillaris,0.5,0,0,0,1,1,0
BC10,reduced_sown,July,NW,Arctium tomentosum,1,0,0,0,0,0,0
BC10,reduced_sown,July,NW,Arenaria serpyllifolia,0.01,1,0,0,0,0,0
BC10,reduced_sown,July,NW,Artemisia vulgaris,7,0,0,0,0,0,0
BC10,reduced_sown,July,NW,Berteroa incana,5,0,0,0,1,1,0
BC10,reduced_sown,July,NW,Bromus sterilis,0.5,1,0,0,0,0,0
BC10,reduced_sown,July,NW,Carduus nutans,1,0,0,0,1,0,0
BC10,reduced_sown,July,NW,Centaurea jacea,30,0,0,0,1,0,0
BC10,reduced_sown,July,NW,Dactylis glomerata,0.5,0,0,0,0,0,0
BC10,reduced_sown,July,NW,Daucus carota,0.5,0,0,0,0,0,0
BC10,reduced_sown,July,NW,Echium vulgare,0.5,0,0,0,1,0,0
BC10,reduced_sown,July,NW,Erigeron annuus,0.1,0,0,0,0,0,0
BC10,reduced_sown,July,NW,Festuca arundinacea,3,0,0,0,0,0,0
BC10,reduced_sown,July,NW,Festuca rubra,2,0,0,0,0,0,0
BC10,reduced_sown,July,NW,Helianthus tuberosus,1,0,0,0,0,0,0
BC10,reduced_sown,July,NW,Leucanthemum vulgare,5,0,0,0,0,0,0
BC10,reduced_sown,July,NW,Lolium perenne,0.5,0,0,0,0,0,0
BC10,reduced_sown,July,NW,Medicago sativa,1,0,0,0,1,1,0
BC10,reduced_sown,July,NW,Plantago lanceolata,12,0,0,0,1,1,0
BC10,reduced_sown,July,NW,Poa compressa,0.5,0,0,0,1,0,0
BC10,reduced_sown,July,NW,Solidago canadensis,3,0,0,0,0,0,0
BC10,reduced_sown,July,NW,Taraxacum,1,0,0,0,0,0,0
BC10,reduced_sown,July,NW,Trifolium pratensis,3,0,0,0,0,0,0
BC10,reduced_sown,July,NW,Veronica arvensis,0.01,1,0,0,0,0,0
BC10,reduced_sown,July,NW,Vicia sativa,0.1,0,0,0,0,0,0
BC10,reduced_sown,July,SE,Achillea millefolium,25,0,0,0,1,0,0
BC10,reduced_sown,July,SE,Agrostis capillaris,1,0,0,0,1,1,0
BC10,reduced_sown,July,SE,Berteroa incana,5,0,0,0,1,1,0
BC10,reduced_sown,July,SE,Bromus sterilis,0.5,1,0,0,0,0,0
BC10,reduced_sown,July,SE,Calamagrostis,0.2,0,0,0,0,0,0
BC10,reduced_sown,July,SE,Carduus nutans,3,0,0,0,1,0,0
BC10,reduced_sown,July,SE,Carex,0.5,0,0,0,0,0,0
BC10,reduced_sown,July,SE,Centaurea jacea,5,0,0,0,1,0,0
BC10,reduced_sown,July,SE,Centaurea stoebe,1,0,0,0,0,0,0
BC10,reduced_sown,July,SE,Dactylis glomerata,0.3,0,0,0,0,0,0
BC10,reduced_sown,July,SE,Echium vulgare,5,0,0,0,1,0,0
BC10,reduced_sown,July,SE,Festuca arundinacea,2,0,0,0,0,0,0
BC10,reduced_sown,July,SE,Festuca rubra,2,0,0,0,0,0,0
BC10,reduced_sown,July,SE,Leucanthemum vulgare,3,0,0,0,0,0,0
BC10,reduced_sown,July,SE,Malva,3,0,0,0,0,0,0
BC10,reduced_sown,July,SE,Medicago lupulina,1,0,0,0,1,1,0
BC10,reduced_sown,July,SE,Medicago sativa,25,0,0,0,1,1,0
BC10,reduced_sown,July,SE,Plantago lanceolata,8,0,0,0,1,1,0
BC10,reduced_sown,July,SE,Poa compressa,0.1,0,0,0,1,0,0
BC10,reduced_sown,July,SE,Poa pratensis,0.1,0,0,0,0,0,0
BC10,reduced_sown,July,SE,Potentilla argentea,5,0,0,0,1,1,0
BC10,reduced_sown,July,SE,Potentilla verna,5,0,0,0,0,0,0
BC10,reduced_sown,July,SE,Salvia pratensis,3,0,0,0,1,0,0
BC10,reduced_sown,July,SE,Saponaria officinalis,0.2,0,0,0,0,0,0
BC10,reduced_sown,July,SE,Sedum acre,3,0,0,0,0,0,0
BC10,reduced_sown,July,SE,Trifolium pratensis,3,0,0,0,0,0,0
BC10,reduced_sown,July,SE,Veronica arvensis,0.2,1,0,0,0,0,0
BC10,reduced_sown,March,NW,Achillea millefolium,12,0,0,0,0,0,0
BC10,reduced_sown,March,NW,Agrostis capillaris,3,0,0,0,0,0,0
BC10,reduced_sown,March,NW,Arctium tomentosum,0.5,0,0,0,0,0,0
BC10,reduced_sown,March,NW,Artemisia vulgaris,3,0,0,0,0,0,0
BC10,reduced_sown,March,NW,Berteroa incana,0.5,0,0,0,0,0,0
BC10,reduced_sown,March,NW,Bromus sterilis,1,0,0,0,0,0,0
BC10,reduced_sown,March,NW,Cardamine hirsuta,0.5,0,0,0,1,0,0
BC10,reduced_sown,March,NW,Carduus nutans,1,0,0,0,0,0,0
BC10,reduced_sown,March,NW,Centaurea jacea,15,0,0,0,0,0,0
BC10,reduced_sown,March,NW,Cerastium glomeratum,0.5,0,0,0,0,0,0
BC10,reduced_sown,March,NW,Cerastium semidecandrum,0.01,0,0,0,1,0,0
BC10,reduced_sown,March,NW,Dactylis glomerata,0.5,0,0,0,0,0,0
BC10,reduced_sown,March,NW,Daucus carota,0.5,0,0,0,0,0,0
BC10,reduced_sown,March,NW,Draba verna,0.01,0,0,0,1,0,0
BC10,reduced_sown,March,NW,Echium vulgare,0.01,0,0,0,0,0,0
BC10,reduced_sown,March,NW,Erigeron annuus,1,0,0,0,0,0,0
BC10,reduced_sown,March,NW,Festuca arundinacea,3,0,0,0,0,0,0
BC10,reduced_sown,March,NW,Festuca rubra,0.5,0,0,0,0,0,0
BC10,reduced_sown,March,NW,Geranium molle,0.01,0,0,0,0,0,0
BC10,reduced_sown,March,NW,Leucanthemum vulgare,5,0,0,0,0,0,0
BC10,reduced_sown,March,NW,Medicago sativa,0.01,0,0,0,0,0,0
BC10,reduced_sown,March,NW,Myosotis ramosissima,0.1,0,0,0,1,0,0
BC10,reduced_sown,March,NW,Plantago lanceolata,2,0,0,0,0,0,0
BC10,reduced_sown,March,NW,Poa compressa,0.1,0,0,0,0,0,0
BC10,reduced_sown,March,NW,Potentilla argentea,0.1,0,0,0,0,0,0
BC10,reduced_sown,March,NW,Saxifraga tridactylites,0.01,0,0,0,0,0,0
BC10,reduced_sown,March,NW,Solidago canadensis,2,0,0,0,0,0,0
BC10,reduced_sown,March,NW,Stellaria media,0.5,0,0,0,1,0,0
BC10,reduced_sown,March,NW,Taraxacum,0.5,0,0,0,0,0,0
BC10,reduced_sown,March,NW,Trifolium pratensis,2,0,0,0,0,0,0
BC10,reduced_sown,March,NW,Veronica arvensis,1,1,0,0,0,0,0
BC10,reduced_sown,March,NW,Veronica sublobata,0.5,0,0,0,1,0,0
BC10,reduced_sown,March,NW,Vicia hirsuta,0.5,0,0,0,0,0,0
BC10,reduced_sown,March,NW,Vicia sativa,0.5,0,0,0,0,0,0
BC10,reduced_sown,March,SE,Achillea millefolium,10,0,0,0,0,0,0
BC10,reduced_sown,March,SE,Agrostis capillaris,2,0,0,0,0,0,0
BC10,reduced_sown,March,SE,Arenaria serpyllifolia,0.1,1,0,0,0,0,0
